# These data are from NREL and reV. Link here https://www.nrel.gov/gis/solar-supply-curves.html,,,,,,,
sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
12328,0.163287267,3.831075907,2138.039803,66.81374385,44.179,-85.469,129.2920157
12329,0.163752288,3.847055197,3897.5337,121.7979281,44.168,-85.317,124.2233236
12330,0.16263403,3.836734056,3255.951431,101.7484822,44.157,-85.164,119.4696637
12331,0.163884386,3.858793974,2778.183309,86.81822842,44.146,-85.012,115.0367804
12332,0.165679932,3.877441168,2888.908538,90.2783918,44.135,-84.86,110.9637088
12333,0.164869085,3.873012781,3331.995244,104.1248514,44.123,-84.708,107.2184764
12334,0.164739251,3.881906033,3101.270794,96.9147123,44.112,-84.556,103.9887488
12335,0.164308205,3.880429745,2362.8024,73.837575,44.1,-84.404,101.1692972
12336,0.165518746,3.898819208,1569.536367,49.04801147,44.088,-84.252,98.87573951
12337,0.167084053,3.905938387,1972.786767,61.64958647,44.076,-84.1,97.14509783
12338,0.167536005,3.899712801,3256.498181,101.7655682,44.063,-83.949,95.92932648
12339,0.168002039,3.908536434,1239.533381,38.73541816,44.051,-83.797,48.45819724
12340,0.166198239,3.882117271,949.1722383,29.66163245,44.038,-83.645,32.23315117
12341,0.171055555,3.974712372,553.4619891,17.29568716,44,-83.191,19.08441395
12342,0.168551788,3.932887077,3044.462203,95.13944385,43.986,-83.039,101.5832717
12343,0.166326836,3.891085863,4123.838334,128.8699479,43.973,-82.888,104.4924481
12344,0.166931227,3.894886255,2071.085709,64.72142842,43.96,-82.737,107.8760206
12345,0.160283938,3.843411446,640.0296,20.000925,43.314,-76.899,14.29470799
12346,0.160477683,3.837583303,2836.075528,88.62736025,43.294,-76.751,14.05701798
12347,0.158451036,3.809573174,3551.221491,110.9756716,43.274,-76.603,9.690640156
12348,0.15596655,3.797486305,3360.002006,105.0000627,43.254,-76.455,151.7383539
12349,0.155437291,3.796083927,2656.144406,83.0045127,43.234,-76.307,7.439115369
12350,0.15434584,3.784668446,2337.092241,73.03413252,43.214,-76.16,1.312351638
12351,0.151739895,3.739705086,917.264693,28.66452166,43.194,-76.012,1.310701186
12352,0.150877818,3.737585068,1048.43546,32.76360813,43.173,-75.865,13.32715347
12353,0.152620062,3.773685694,2515.323375,78.60385547,43.153,-75.718,127.2731511
12354,0.152597189,3.765211582,3315.26115,103.6019109,43.132,-75.57,123.1824678
12355,0.152454302,3.756880283,3632.288822,113.5090257,43.111,-75.423,119.4711629
12356,0.152244031,3.746491194,1474.161145,46.06753579,43.09,-75.276,5.63863934
12357,0.151903629,3.739997625,3473.163309,108.5363534,43.069,-75.129,113.2721945
12358,0.152573213,3.753379583,3475.408275,108.6065086,43.047,-74.983,110.7793336
12359,0.153559491,3.777309656,3848.028778,120.2508993,43.026,-74.836,108.8545266
12360,0.15510273,3.803339005,3828.402225,119.6375695,43.004,-74.689,107.3760467
12361,0.157548174,3.846083641,3846.986663,120.2183332,42.982,-74.543,106.4371605
12362,0.158670783,3.869595528,3624.225019,113.2570318,42.961,-74.396,106.14066
12363,0.158717349,3.882178307,3283.273491,102.6022966,42.938,-74.25,106.244913
12364,0.160138577,3.900598288,3617.027156,113.0320986,42.916,-74.104,106.9847402
12365,0.16107747,3.918893814,2571.264,80.352,42.894,-73.958,5.517143841
12366,0.159995526,3.902104616,1582.213753,49.44417979,42.871,-73.812,39.41152434
12367,0.159030363,3.893398523,3190.448756,99.70152363,42.849,-73.666,106.5935946
12368,0.158218831,3.869639158,3682.182038,115.0681887,42.826,-73.52,105.5257505
12369,0.158507928,3.865626574,3837.349688,119.9171777,42.803,-73.375,101.6374731
12370,0.156897485,3.83003068,2736.252647,85.50789521,42.78,-73.229,95.06674784
12371,0.156590492,3.81432128,983.0315672,30.71973647,42.756,-73.084,19.89317103
12372,0.161663041,3.897750139,2063.213902,64.47543442,42.733,-72.938,82.54836284
12373,0.164087296,3.944960356,3981.773194,124.4304123,42.709,-72.793,76.69727202
12374,0.163395867,3.946214437,4079.328581,127.4790182,42.686,-72.648,71.136591
12375,0.161600471,3.931602716,3817.940822,119.3106507,42.662,-72.503,66.026973
12376,0.163669527,3.958782673,3825.024778,119.5320243,42.638,-72.358,58.61439461
12377,0.163753629,3.964809895,3020.862094,94.40194043,42.614,-72.214,51.26005616
12378,0.165368453,3.988467693,2933.140866,91.66065205,42.59,-72.069,43.95269088
12379,0.165697157,3.995427132,2906.948756,90.84214863,42.565,-71.924,36.7456222
12380,0.165418476,3.996746778,1309.048087,40.90775273,42.541,-71.78,5.847529731
12381,0.164794013,3.986546993,2627.987288,82.12460273,42.516,-71.636,22.0071736
12382,0.165953472,3.991989851,2157.588647,67.42464521,42.491,-71.492,6.396507476
12383,0.166685656,4.007267952,1766.844647,55.21389521,42.466,-71.347,4.450430429
12384,0.167532548,4.021476269,313.0954383,9.784232446,42.441,-71.204,3.066342059
12385,0.173365399,4.113154888,887.0056875,27.71892773,41.706,-124.15,90.33584748
12386,0.175019413,4.228926659,1705.100625,53.28439453,41.735,-124.009,84.3171404
12387,0.197999984,4.697000027,2.54793598,0.079622999,41.819,-123.586,11.26937353
12388,0.190247208,4.603371143,1820.330466,56.88532705,41.847,-123.444,64.09138457
12389,0.187667117,4.581421375,973.4359781,30.41987432,41.875,-123.303,60.39483343
12390,0.192814127,4.660871029,544.8954164,17.02798176,41.903,-123.161,57.46710908
12391,0.20052062,4.778382778,529.9706918,16.56158412,41.93,-123.02,34.24192419
12392,0.199019894,4.748083591,990.144,30.942,41.957,-122.878,54.56829475
12393,0.199226901,4.714327812,3605.62995,112.6759359,41.985,-122.736,54.59715417
12394,0.198553443,4.725837708,2451.135178,76.59797432,42.012,-122.594,55.74907166
12395,0.19920364,4.748965263,990.1751344,30.94297295,42.039,-122.451,6.724095997
12396,0.199570596,4.739546776,3136.447069,98.0139709,42.065,-122.309,60.99000688
12397,0.203279167,4.746974468,4061.697666,126.9280521,42.092,-122.167,64.75566414
12398,0.205884099,4.770954609,3929.332022,122.7916257,42.119,-122.024,69.19268699
12399,0.207929164,4.815033913,3886.455178,121.4517243,42.145,-121.881,74.19235007
12400,0.205686808,4.790157795,2999.112581,93.72226816,42.171,-121.739,3.505019941
12401,0.206012964,4.787007809,4061.689819,126.9278068,42.197,-121.596,85.30518075
12402,0.206299439,4.776939869,3916.675266,122.3961021,42.223,-121.453,87.83808999
12403,0.206351414,4.76855135,999.0941203,31.22169126,42.249,-121.309,1.619655135
12404,0.205949575,4.771203041,773.8727344,24.18352295,42.275,-121.166,7.926573851
12405,0.201772198,4.714671135,115.8986918,3.621834119,42.401,-120.448,16.74705476
12406,0.20100759,4.682408333,893.7760219,27.93050068,42.425,-120.304,122.0216707
12407,0.20991607,4.808773994,587.9977945,18.37493108,42.45,-120.16,127.7441806
12408,0.207683042,4.756436825,4132.62,129.144375,42.475,-120.016,133.6655306
12409,0.204013079,4.708670616,2252.02275,70.37571094,42.499,-119.871,139.7312567
12410,0.20433405,4.69397831,3427.797994,107.1186873,42.571,-119.438,130.2149282
12411,0.202957079,4.671282768,4236.012197,132.3753812,42.595,-119.293,124.5601853
12412,0.200309992,4.63428688,4130.766872,129.0864647,42.619,-119.148,119.1241071
12413,0.196876794,4.570017338,3548.746181,110.8983182,42.642,-119.003,114.0066465
12414,0.196965769,4.556494713,3720.590719,116.26846,42.665,-118.858,109.1764439
12415,0.196263701,4.530907154,1432.204411,44.75638784,42.689,-118.712,104.5814136
12416,0.195751846,4.510090828,1345.260909,42.03940342,42.712,-118.567,100.4490273
12417,0.201031223,4.65845108,3566.812219,111.4628818,42.735,-118.422,96.73394355
12418,0.201875329,4.673028946,4223.904975,131.9970305,42.757,-118.276,93.55421291
12419,0.203871787,4.69362545,4237.580306,132.4243846,42.78,-118.131,90.82566574
12420,0.201499373,4.658088207,4233.697622,132.3030507,42.802,-117.985,88.73771649
12421,0.198571205,4.618721485,4239.161578,132.4737993,42.825,-117.839,87.18314651
12422,0.196403861,4.591066837,4120.813238,128.7754137,42.847,-117.693,86.35048591
12423,0.196218088,4.583116531,4161.767091,130.0552216,42.869,-117.547,86.17903519
12424,0.196976542,4.58807373,4216.245666,131.7576771,42.891,-117.401,86.67187326
12425,0.196071491,4.565964699,3696.702553,115.5219548,42.913,-117.254,86.8534512
12426,0.19605583,4.551640987,3662.576241,114.4555075,42.934,-117.108,80.77805652
12427,0.193887725,4.49763155,3935.166553,122.9739548,42.956,-116.961,74.88537446
12428,0.193649352,4.468358994,4231.836647,132.2448952,42.977,-116.815,69.43173754
12429,0.199733585,4.56868124,2844.541041,88.89190752,42.998,-116.668,64.38784879
12430,0.197936609,4.57529068,4235.900822,132.3719007,43.019,-116.521,59.89363996
12431,0.197873935,4.607544422,4220.107847,131.8783702,43.04,-116.374,56.08003123
12432,0.197843552,4.620728493,4120.204219,128.7563818,43.061,-116.227,53.09313513
12433,0.199801832,4.649698257,4213.262334,131.6644479,43.081,-116.08,51.15546783
12434,0.201121598,4.67131567,4008.852,125.276625,43.102,-115.933,50.22507203
12435,0.20154801,4.678767681,4104.46845,128.2646391,43.122,-115.786,50.51323367
12436,0.201584846,4.673448086,3416.167913,106.7552473,43.142,-115.639,51.92191682
12437,0.202652812,4.676291943,4197.782981,131.1807182,43.162,-115.491,54.39115868
12438,0.204205573,4.664135456,4133.921063,129.1850332,43.182,-115.343,57.77029483
12439,0.203144267,4.646020412,4168.096734,130.2530229,43.202,-115.196,61.87267325
12440,0.202049777,4.621251583,3909.127331,122.1602291,43.221,-115.048,66.67504689
12441,0.202344924,4.632897377,4139.999606,129.3749877,43.24,-114.9,71.96238581
12442,0.201441094,4.626433372,3658.434356,114.3260736,43.26,-114.752,77.59766839
12443,0.202019691,4.62778759,4101.736219,128.1792568,43.279,-114.604,83.58129119
12444,0.201642007,4.622009754,3980.171419,124.3803568,43.298,-114.456,89.80879299
12445,0.202108219,4.637404442,3655.3032,114.228225,43.317,-114.308,89.12980531
12446,0.201094031,4.619105816,3828.415134,119.6379729,43.335,-114.159,81.96669206
12447,0.202009544,4.621352673,4138.086488,129.3152027,43.354,-114.011,74.96536404
12448,0.200826585,4.59697485,3545.195091,110.7873466,43.372,-113.863,68.08667923
12449,0.200277552,4.571835041,2055.259069,64.2268459,43.39,-113.714,61.34425553
12450,0.200876847,4.56350708,105.2352,3.2886,43.408,-113.565,22.6113161
12451,0.198865369,4.567005157,3147.297019,98.35303184,43.444,-113.268,43.12792568
12452,0.199624717,4.586071014,4237.95645,132.4361391,43.461,-113.119,38.16196664
12453,0.199863955,4.589613914,4199.133403,131.2229188,43.479,-112.97,34.27515274
12454,0.198825538,4.575792313,4220.338444,131.8855764,43.496,-112.821,31.72946281
12455,0.197420284,4.548493862,4229.586619,132.1745818,43.513,-112.671,30.91685335
12456,0.194892988,4.502933502,4238.376131,132.4492541,43.53,-112.522,31.99488249
12457,0.193146721,4.483409405,4234.311956,132.3222486,43.547,-112.373,34.76933544
12458,0.189581305,4.424046993,4196.429775,131.1384305,43.564,-112.223,38.90028478
12459,0.189267173,4.417721272,4074.273928,127.3210603,43.58,-112.074,43.91046229
12460,0.189516976,4.416290283,4127.189709,128.9746784,43.597,-111.924,49.68742647
12461,0.188529193,4.385626316,3809.734509,119.0542034,43.613,-111.774,55.87587194
12462,0.185844764,4.311309338,1390.216669,43.4442709,43.629,-111.625,62.35866362
12463,0.180999994,4.254000187,0.2592,0.0081,43.661,-111.325,7.904793929
12464,0.17767933,4.1964674,1935.526767,60.48521147,43.676,-111.175,83.0721437
12465,0.173708186,4.119962692,1637.470055,51.17093921,43.692,-111.025,90.23698214
12466,0.182915673,4.333731174,1615.635113,50.48859727,43.737,-110.574,85.49596103
12467,0.187517777,4.402813911,2023.678181,63.23994316,43.752,-110.424,81.59601723
12468,0.189558938,4.4171381,3117.494334,97.42169795,43.767,-110.273,78.23366702
12469,0.185412675,4.328858852,163.1145568,5.097329901,43.781,-110.123,40.64238282
12470,0.194646522,4.42213726,296.2604109,9.258137842,43.838,-109.52,66.57101152
12471,0.192153841,4.318733215,1237.529644,38.67280137,43.879,-109.067,77.6754675
12472,0.190846786,4.301636696,4236.906488,132.4033277,43.892,-108.916,80.90463669
12473,0.192657605,4.378643513,4234.4208,132.32565,43.905,-108.765,84.71253906
12474,0.193530351,4.433170319,4175.947913,130.4983723,43.918,-108.614,89.0242672
12475,0.194957063,4.485105038,4136.090597,129.2528312,43.931,-108.462,93.79695749
12476,0.195778266,4.52061224,4236.766509,132.3989534,43.944,-108.311,90.46161012
12477,0.19463262,4.518920898,4142.412394,129.4503873,43.956,-108.16,84.14106438
12478,0.193365589,4.505896568,3886.208888,121.4440277,43.969,-108.008,77.95630924
12479,0.195272833,4.537374496,4056.143091,126.7544716,43.981,-107.857,72.14615396
12480,0.197568431,4.560538292,4224.783825,132.0244945,43.993,-107.705,66.66443446
12481,0.196084455,4.522759914,4235.143978,132.3482493,44.005,-107.554,61.66891185
12482,0.193727434,4.477796555,4104.610706,128.2690846,44.017,-107.402,57.22408992
12483,0.195870936,4.483007431,3551.8824,110.996325,44.028,-107.25,53.57769317
12484,0.196229905,4.487688541,3224.683913,100.7713723,44.04,-107.098,50.74294348
12485,0.197265133,4.478330135,2930.647331,91.5827291,44.051,-106.946,49.02238213
12486,0.18747209,4.313246727,4091.819288,127.8693527,44.062,-106.794,48.45122
12487,0.184798062,4.312208176,3976.081425,124.2525445,44.073,-106.642,49.06927346
12488,0.188113168,4.352073669,4215.263288,131.7269777,44.084,-106.49,50.83283594
12489,0.18926613,4.3789711,4224.529687,132.0165527,44.095,-106.338,53.62789782
12490,0.188704595,4.379886627,4130.297831,129.0718072,44.105,-106.186,48.28765138
12491,0.188602224,4.375089645,4161.49245,130.0466391,44.116,-106.034,40.68565517
12492,0.18863143,4.362104416,4203.715978,131.3661243,44.126,-105.882,33.12457339
12493,0.189388663,4.363250256,4065.9408,127.06065,44.136,-105.729,25.55894939
12494,0.189801708,4.370733738,4087.127869,127.7227459,44.146,-105.577,18.14012023
12495,0.189822853,4.370578289,4077.757688,127.4299277,44.155,-105.425,11.05836427
12496,0.189927593,4.362413406,4217.655825,131.8017445,44.165,-105.272,5.540785505
12497,0.188603118,4.346166611,4171.056778,130.3455243,44.175,-105.12,7.51064901
12498,0.192328751,4.421641827,4151.492494,129.7341404,44.184,-104.967,14.15591904
12499,0.19345583,4.446737289,4116.477206,128.6399127,44.193,-104.815,21.44299324
12500,0.192005143,4.436329842,4165.896066,130.1842521,44.202,-104.662,28.94949962
12501,0.192504048,4.443270683,4161.808603,130.0565188,44.211,-104.509,36.52111488
12502,0.192491889,4.431580067,3982.273875,124.4460586,44.219,-104.356,44.12591568
12503,0.193484664,4.427558899,3880.58445,121.2682641,44.228,-104.204,41.83869358
12504,0.192000002,4.394000053,0.5184,0.0162,44.236,-104.051,5.743033671
12505,0.188315749,4.330424309,1825.931742,57.06036694,44.268,-103.439,12.82288995
12506,0.187095433,4.321156502,4002.338334,125.0730729,44.276,-103.286,14.13806888
12507,0.186739296,4.326167107,3975.420263,124.2318832,44.283,-103.133,18.72512231
12508,0.186152235,4.319250107,4208.967309,131.5302284,44.29,-102.98,24.87166556
12509,0.185820907,4.312613964,4201.613775,131.3004305,44.297,-102.827,31.6821014
12510,0.186438143,4.317368031,4216.450444,131.7640764,44.304,-102.674,38.80789696
12511,0.187186241,4.32157135,4219.993687,131.8748027,44.311,-102.52,46.14976237
12512,0.185896382,4.301358223,4113.384778,128.5432743,44.318,-102.367,53.54456167
12513,0.186276332,4.304530621,4217.269556,131.7896736,44.324,-102.214,60.98067356
12514,0.186483413,4.30278492,4229.545106,132.1732846,44.33,-102.061,68.46245661
12515,0.186141014,4.296518803,4170.976538,130.3430168,44.337,-101.907,76.04256451
12516,0.186241388,4.295667648,4183.327266,130.7289771,44.343,-101.754,83.57820254
12517,0.186324939,4.294194698,4189.895353,130.9342298,44.348,-101.601,91.11568115
12518,0.186023131,4.289191723,4201.1136,131.2848,44.354,-101.447,98.73166911
12519,0.185908109,4.283308506,4204.503956,131.3907486,44.36,-101.294,106.3088793
12520,0.185401902,4.275668144,4178.532066,130.5791271,44.365,-101.14,113.9299702
12521,0.184923172,4.264533997,4175.997272,130.4999147,44.37,-100.987,121.5095323
12522,0.184907451,4.261597633,4183.345491,130.7295466,44.375,-100.833,129.1443978
12523,0.184307322,4.247554779,4202.596153,131.3311298,44.38,-100.68,133.9441787
12524,0.182928637,4.226301193,4176.772088,130.5241277,44.385,-100.526,126.5263316
12525,0.182456136,4.219416618,3255.108778,101.7221493,44.389,-100.372,119.1268536
12526,0.183418527,4.233876228,4050.849994,126.5890623,44.394,-100.219,111.8358017
12527,0.184223726,4.238132,4182.728625,130.7102695,44.398,-100.065,2.198275937
12528,0.183270156,4.221048355,4145.043375,129.5326055,44.402,-99.911,97.27874461
12529,0.183062419,4.210898399,4177.7208,130.553775,44.406,-99.758,90.15166223
12530,0.182307273,4.195169926,4114.509666,128.5784271,44.41,-99.604,83.07044212
12531,0.182009205,4.185943127,4133.796525,129.1811414,44.414,-99.45,76.10912728
12532,0.181690693,4.173243046,4180.896,130.653,44.417,-99.297,69.31261219
12533,0.180872813,4.156570911,3917.665238,122.4270387,44.42,-99.143,62.66773593
12534,0.179618493,4.137381077,4142.995594,129.4686123,44.423,-98.989,56.28994275
12535,0.179706961,4.135893822,4153.835419,129.8073568,44.426,-98.835,50.2804276
12536,0.178986639,4.1317029,4018.926881,125.591465,44.429,-98.681,44.78793359
12537,0.178945273,4.132183552,3679.888219,114.9965068,44.432,-98.527,40.05440005
12538,0.178925708,4.128967762,3717.575747,116.1742421,44.434,-98.374,36.23191323
12539,0.178793505,4.124593258,3741.103463,116.9094832,44.437,-98.22,33.82976975
12540,0.178109214,4.111726284,3956.146313,123.6295723,44.439,-98.066,33.00220861
12541,0.178721398,4.113897324,3898.090575,121.8153305,44.441,-97.912,33.94069826
12542,0.178849757,4.111732006,4147.474894,129.6085904,44.443,-97.758,36.50858682
12543,0.178521827,4.098203659,3726.030881,116.438465,44.445,-97.604,40.39664
12544,0.178971976,4.10139513,3765.4632,117.670725,44.446,-97.45,45.20740427
12545,0.178556904,4.094983578,4025.225644,125.7883014,44.448,-97.296,50.78240854
12546,0.177904904,4.083005428,3868.751869,120.8984959,44.449,-97.142,56.8045427
12547,0.176717862,4.06118679,3462.131869,108.1916209,44.45,-96.989,63.14562332
12548,0.177235648,4.067499638,4013.429513,125.4196723,44.451,-96.835,57.46495073
12549,0.176989153,4.062125206,4107.205491,128.3501716,44.452,-96.681,49.90645958
12550,0.177060351,4.05542326,4014.917381,125.4661682,44.452,-96.527,42.37028295
12551,0.176415756,4.041818142,3709.167441,115.9114825,44.453,-96.373,34.9070914
12552,0.175931901,4.035912514,3972.374663,124.1367082,44.453,-96.219,27.52970366
12553,0.174989223,4.024941444,4156.155309,129.8798534,44.453,-96.065,20.36313515
12554,0.174102426,4.008710384,4065.596044,127.0498764,44.453,-95.911,13.74131708
12555,0.173633173,4.002440929,3436.7328,107.3979,44.453,-95.757,8.965757198
12556,0.173657686,4.001876831,4031.259638,125.9768637,44.453,-95.603,9.452225312
